name,date,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_of_week_Monday,day_of_week_Tuesday,day_of_week_Wednesday,day_of_week_Thursday,tavg,SALES
"Los Angeles, CA",2021-08-19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,69.08944565348148,50852.10035
"Los Angeles, CA",2021-08-20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,71.35329884843779,58740.21847
"Los Angeles, CA",2021-08-23,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,71.35329884843779,43016.3975
"Los Angeles, CA",2021-08-24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,71.80606948742906,47850.49125
"Los Angeles, CA",2021-08-25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,72.25884012642032,54804.7875
"Los Angeles, CA",2021-08-26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,72.71161076541158,52993.05257
"Los Angeles, CA",2021-08-27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70.14591047779442,53031.80854
"Los Angeles, CA",2021-08-30,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,69.39129274614231,38685.96889
"Los Angeles, CA",2021-08-31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,72.25884012642032,54790.09243
"Los Angeles, CA",2021-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,76.05424821551925,61252.02285
"Los Angeles, CA",2021-09-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,75.11872898917801,64469.47868
"Los Angeles, CA",2021-09-03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,74.96280911812113,60343.90278
"Los Angeles, CA",2021-09-06,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,71.84441169698367,30114.42514
"Los Angeles, CA",2021-09-07,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,71.37665208381306,43658.06069
"Los Angeles, CA",2021-09-08,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,69.03785401795996,45744.27549
"Los Angeles, CA",2021-09-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,67.94641492056184,47032.62354
"Los Angeles, CA",2021-09-10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.57009440478933,42075.45729
"Los Angeles, CA",2021-09-13,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,67.16681556527746,28886.96222
"Los Angeles, CA",2021-09-14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,66.07537646787937,46566.27903
"Los Angeles, CA",2021-09-15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,67.32273543633434,45757.27069
"Los Angeles, CA",2021-09-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,69.03785401795996,52050.09056
"Los Angeles, CA",2021-09-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.50561363113057,47532.74542
"Los Angeles, CA",2021-09-20,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,74.80688924706426,30561.50222
"Los Angeles, CA",2021-09-21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,69.3496937600737,51544.3875
"Los Angeles, CA",2021-09-22,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,60.6181809808888,59134.22778
"Los Angeles, CA",2021-09-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60.306341238775055,53586.28396
"Los Angeles, CA",2021-09-24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,62.02145982040065,54862.56396
"Los Angeles, CA",2021-09-27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.60761685470875,33012.71736
"Los Angeles, CA",2021-09-28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,66.69905595210686,54737.73889
"Los Angeles, CA",2021-09-29,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,66.38721620999311,56048.65201
"Los Angeles, CA",2021-09-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,64.98393737048124,55946.74708
"Los Angeles, CA",2021-10-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.3319028866063,42690.13639
"Los Angeles, CA",2021-10-04,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,68.69278957411392,33240.92292
"Los Angeles, CA",2021-10-05,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,67.85256790223701,50961.46979
"Los Angeles, CA",2021-10-06,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66.67625756160933,48332.85174
"Los Angeles, CA",2021-10-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70.37323291786771,43437.27458
"Los Angeles, CA",2021-10-08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,74.23825260850145,44790.02944
"Los Angeles, CA",2021-10-11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,63.819503877227866,25209.77694
"Los Angeles, CA",2021-10-12,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,68.35670090536314,43880.51667
"Los Angeles, CA",2021-10-13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,68.52474523973852,52362.24667
"Los Angeles, CA",2021-10-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,66.17212455848319,57031.57764
"Los Angeles, CA",2021-10-15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63.819503877227866,47527.42486
"Los Angeles, CA",2021-10-18,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,58.105996508464926,28686.77306
"Los Angeles, CA",2021-10-19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,63.483415208477105,50775.23569
"Los Angeles, CA",2021-10-20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,67.51647923348624,50956.25597
"Los Angeles, CA",2021-10-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,66.17212455848319,50605.09396
"Los Angeles, CA",2021-10-22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,65.83603588973243,47449.71319
"Los Angeles, CA",2021-10-25,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,68.86083390848927,29699.75389
"Los Angeles, CA",2021-10-26,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,70.70932158661849,48231.25667
"Los Angeles, CA",2021-10-27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,60.45861718972025,48924.80181
"Los Angeles, CA",2021-10-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,58.77817384596645,50491.85368
"Los Angeles, CA",2021-10-29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55.92142016158498,48507.57778
"Los Angeles, CA",2021-11-01,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,71.81504914698904,34864.27736
"Los Angeles, CA",2021-11-02,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,60.00797649983053,49030.49167
"Los Angeles, CA",2021-11-03,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,52.88301886792452,53982.52493
"Los Angeles, CA",2021-11-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,55.122291266523554,50191.63764
"Los Angeles, CA",2021-11-05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.529431702632465,46563.10431
"Los Angeles, CA",2021-11-08,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,68.76149587617218,31448.39944
"Los Angeles, CA",2021-11-09,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,73.24004067337023,45182.68653
"Los Angeles, CA",2021-11-10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,74.86860241780589,48277.84653
"Los Angeles, CA",2021-11-11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,64.48652129702857,45773.24875
"Los Angeles, CA",2021-11-12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60.618687153993896,45631.16639
"Los Angeles, CA",2021-11-15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,69.57577674839,28831.83125
"Los Angeles, CA",2021-11-16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,78.32929612473166,51547.25222
"Los Angeles, CA",2021-11-17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,74.46146198169698,55987.17403
"Los Angeles, CA",2021-11-18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,57.56513388317704,56152.06646
"Los Angeles, CA",2021-11-19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55.32586148457801,55630.88271
"Los Angeles, CA",2021-11-22,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,58.1758445373404,69369.01056
"Los Angeles, CA",2021-11-23,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,63.265099988701834,81694.13924
"Los Angeles, CA",2021-11-24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,72.22218958309794,63412.24194
"Los Angeles, CA",2021-11-25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,57.76870410123149,
"Los Angeles, CA",2021-11-26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48.60804428878093,30072.65014
"Los Angeles, CA",2021-11-29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,61.840108462320636,30029.07771
"Los Angeles, CA",2021-11-30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,66.92936391368207,47030.37424
"Los Angeles, CA",2021-12-01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,55.42919070143054,46921.82375
"Los Angeles, CA",2021-12-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,55.09903668666358,46436.23785
"Los Angeles, CA",2021-12-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.22596187125058,40193.00896
"Los Angeles, CA",2021-12-06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,47.340417339640055,24616.62604
"Los Angeles, CA",2021-12-07,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,41.89287609598523,42257.8434
"Los Angeles, CA",2021-12-08,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,44.36903120673742,45736.9475
"Los Angeles, CA",2021-12-09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,61.537039974619276,44567.58285
"Los Angeles, CA",2021-12-10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,66.65442720350715,41363.09354
"Los Angeles, CA",2021-12-13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50.476880479926166,33298.33764
"Los Angeles, CA",2021-12-14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,60.05134690816797,50664.12938
"Los Angeles, CA",2021-12-15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,66.32427318874018,45984.75986
"Los Angeles, CA",2021-12-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,60.38150092293493,46084.00611
"Los Angeles, CA",2021-12-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.69257902630364,49047.13472
"Los Angeles, CA",2021-12-20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,40.57226003691739,54206.79306
"Los Angeles, CA",2021-12-21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,43.87380018458698,71949.71361
"Los Angeles, CA",2021-12-22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,46.01980128057222,59854.38479
"Los Angeles, CA",2021-12-23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,56.08949873096446,59962.35896
"Los Angeles, CA",2021-12-24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62.52750201892017,17.73333333
"Los Angeles, CA",2021-12-27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,61.86719398938625,28231.85694
"Los Angeles, CA",2021-12-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,61.86719398938625,68087.21167
"Los Angeles, CA",2021-12-29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,56.41965274573142,61072.73917
"Los Angeles, CA",2021-12-30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,54.438728657129666,61661.12153
"Los Angeles, CA",2021-12-31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56.74980676049838,60781.65333
"Los Angeles, CA",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.44551661356395,19909.32694
"Los Angeles, CA",2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63.59162494310424,29847.87333
"Los Angeles, CA",2022-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,63.10578060992262,32509.95958
"Los Angeles, CA",2022-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.94324078288575,27676.09535
"Los Angeles, CA",2022-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.91492944924898,25816.20861
"Los Angeles, CA",2022-01-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.87473827947201,19098.92264
"Los Angeles, CA",2022-01-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,57.761492944924896,34975.79646
"Los Angeles, CA",2022-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64.32039144287666,34015.80528
"Los Angeles, CA",2022-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74.52312243969048,33757.99472
"Los Angeles, CA",2022-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.95234410559854,33779.51181
"Los Angeles, CA",2022-01-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,61.405325443786985,18140.91222
"Los Angeles, CA",2022-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.1386436049158,37893.59736
"Los Angeles, CA",2022-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70.150523441056,37315.8875
"Los Angeles, CA",2022-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.08479745106964,36971.55535
"Los Angeles, CA",2022-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.48570778334092,34546.62389
"Los Angeles, CA",2022-01-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63.59162494310424,18714.20146
"Los Angeles, CA",2022-01-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.1340919435594,39645.07785
"Los Angeles, CA",2022-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51.44551661356395,37040.87174
"Los Angeles, CA",2022-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.84642694583523,39308.95431
"Los Angeles, CA",2022-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.332271279016844,35864.95319
"Los Angeles, CA",2022-01-31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,75.2518889394629,22555.17514
"Los Angeles, CA",2022-02-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79.59735563591188,57940.21826
"Los Angeles, CA",2022-02-02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.48233023493134,67726.42194
"Los Angeles, CA",2022-02-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.45377908911418,
"Los Angeles, CA",2022-02-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.759212014996557,
"Los Angeles, CA",2022-02-07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,58.07019100649999,36839.79125
"Los Angeles, CA",2022-02-08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.72429398584644,65361.5391
"Los Angeles, CA",2022-02-09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69.07296403931052,47934.10458
"Los Angeles, CA",2022-02-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.37839696519289,58076.7509
"Los Angeles, CA",2022-02-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.59735563591188,49961.84215
"Los Angeles, CA",2022-02-14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,71.70406193846085,20591.98417
"Los Angeles, CA",2022-02-15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76.96625773676153,39163.55486
"Los Angeles, CA",2022-02-16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.33793287042171,44200.47931
"Los Angeles, CA",2022-02-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.07019100649999,45259.91431
"Los Angeles, CA",2022-02-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.22013443663065,40596.97458
"Los Angeles, CA",2022-02-21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90.83931938682697,40876.24486
"Los Angeles, CA",2022-02-22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62.13643321427779,72447.5109
"Los Angeles, CA",2022-02-23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.802449142578254,54536.00722
"Los Angeles, CA",2022-02-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31.759212014996557,
"Los Angeles, CA",2022-02-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.69574284002928,44290.17403
"Los Angeles, CA",2022-02-28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63.33238680480066,21611.23236
"Los Angeles, CA",2022-03-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,62.25430689353185,42273.30521
"Los Angeles, CA",2022-03-02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,67.77439321906668,37559.27708
"Los Angeles, CA",2022-03-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,68.76012292005505,44462.86194
"Los Angeles, CA",2022-03-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68.95726886025273,39227.61132
"Los Angeles, CA",2022-03-07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,43.72258851495059,18896.82875
"Los Angeles, CA",2022-03-08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,40.765399411985484,44122.95854
"Los Angeles, CA",2022-03-09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,47.074069498311026,48298.43486
"Los Angeles, CA",2022-03-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55.55134492681096,45517.27479
"Los Angeles, CA",2022-03-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37.216772488427374,42992.50875
"Los Angeles, CA",2022-03-14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,65.21149599649694,22315.63444
"Los Angeles, CA",2022-03-15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,64.22576629550858,47926.71236
"Los Angeles, CA",2022-03-16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,69.1544148004504,44731.16625
"Los Angeles, CA",2022-03-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70.7315823220318,48208.37167
"Los Angeles, CA",2022-03-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,59.691409670962095,42299.56153
"Los Angeles, CA",2022-03-21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,66.39437163768298,24556.54167
"Los Angeles, CA",2022-03-22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,53.38273958463656,51467.14889
"Los Angeles, CA",2022-03-23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,56.53707462779933,50121.45764
"Los Angeles, CA",2022-03-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,55.74849086700864,50534.66174
"Los Angeles, CA",2022-03-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,67.18295539847367,43619.49569
"Los Angeles, CA",2022-03-28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,77.828836169148,31590.63264
"Los Angeles, CA",2022-03-29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,77.23739834855498,52500.99986
"Los Angeles, CA",2022-03-30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,64.42291223570625,58639.61861
"Los Angeles, CA",2022-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60.87428531214813,56922.1425
"Los Angeles, CA",2022-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56.85599356395817,46969.03403
"Los Angeles, CA",2022-04-04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,64.43055849599865,29303.43208
"Los Angeles, CA",2022-04-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,68.30200279459712,51564.17014
"Los Angeles, CA",2022-04-06,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,60.55911419740018,52891.21917
"Los Angeles, CA",2022-04-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,54.331138586611345,49514.2916
"Los Angeles, CA",2022-04-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.81622560020325,48380.6775
"Los Angeles, CA",2022-04-11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,71.16350510225685,31583.74986
"Los Angeles, CA",2022-04-12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,67.79703179912775,52818.39299
"Los Angeles, CA",2022-04-13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,65.94547148240675,55720.81472
"Los Angeles, CA",2022-04-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,58.03425922005336,57133.79403
"Los Angeles, CA",2022-04-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65.60882415209383,50790.42826
"Los Angeles, CA",2022-04-18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,57.02431722911463,31931.07542
"Los Angeles, CA",2022-04-19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,59.212524876148535,51453.16764
"Los Angeles, CA",2022-04-20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,70.82685777194395,52139.37861
"Los Angeles, CA",2022-04-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71.83679976288268,49440.39056
"Los Angeles, CA",2022-04-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.33182876741331,43257.36111
"Los Angeles, CA",2022-04-25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,55.84605157301944,33124.31708
"Los Angeles, CA",2022-04-26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,56.68766989880172,49101.17208
"Los Angeles, CA",2022-04-27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,60.55911419740018,53372.43139
"Los Angeles, CA",2022-04-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,66.45044247787611,54170.93417
"Los Angeles, CA",2022-04-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,69.48026845069232,49388.63583
"Los Angeles, CA",2022-05-02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,63.0024881912305,35835.33597
"Los Angeles, CA",2022-05-03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,50.214771697122956,56897.76569
"Los Angeles, CA",2022-05-04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,59.843169998568634,60157.75417
"Los Angeles, CA",2022-05-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59.993613722028726,58184.80153
"Los Angeles, CA",2022-05-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58.9405076578081,51205.88264
"Los Angeles, CA",2022-05-09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,69.02023712963405,33270.78792
"Los Angeles, CA",2022-05-10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,68.26801851233361,52173.61444
"Los Angeles, CA",2022-05-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,66.91402500119281,50533.58972
"Los Angeles, CA",2022-05-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,67.0644687246529,53674.60194
"Los Angeles, CA",2022-05-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,68.11757478887351,46766.59854
"Los Angeles, CA",2022-05-16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,65.7104752135121,36543.47778
"Los Angeles, CA",2022-05-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,69.62201202347441,55054.29632
"Los Angeles, CA",2022-05-18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,69.32112457655423,57831.25903
"Los Angeles, CA",2022-05-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69.62201202347441,55380.37625
"Los Angeles, CA",2022-05-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.62201202347441,51589.53778
"Los Angeles, CA",2022-05-23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,56.3829643589866,57096.09389
"Los Angeles, CA",2022-05-24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,55.0289708478458,61978.13931
"Los Angeles, CA",2022-05-25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,52.471427549024284,64114.14694
"Los Angeles, CA",2022-05-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59.39183882818837,67558.38306
"Los Angeles, CA",2022-05-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,64.2060379789112,57087.6225
"Los Angeles, CA",2022-05-30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,68.71934968271387,30046.00951
"Los Angeles, CA",2022-05-31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,69.92289947039458,49743.54625
"Los Angeles, CA",2022-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64.97315120113049,50392.11292
"Los Angeles, CA",2022-06-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,59.640131888836564,49239.51722
"Los Angeles, CA",2022-06-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58.198775317946314,43834.13264
"Los Angeles, CA",2022-06-06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,67.56759302873293,33802.83708
"Los Angeles, CA",2022-06-07,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,67.27932171455488,49408.78049
"Los Angeles, CA",2022-06-08,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,64.39660857277438,50648.17139
"Los Angeles, CA",2022-06-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,65.54969382948659,49101.18931
"Los Angeles, CA",2022-06-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,68.57654262835611,48064.64403
"Los Angeles, CA",2022-06-13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,71.17098445595856,36495.33556
"Los Angeles, CA",2022-06-14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69.44135657089026,54904.66292
"Los Angeles, CA",2022-06-15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,69.1530852567122,54855.52931
"Los Angeles, CA",2022-06-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,71.02684879886954,55068.66444
"Los Angeles, CA",2022-06-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70.16203485633538,52975.99458
"Los Angeles, CA",2022-06-20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,70.73857748469149,40820.88
"Los Angeles, CA",2022-06-21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,72.17993405558173,57138.47597
"Los Angeles, CA",2022-06-22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,71.31512011304758,56556.43667
"Los Angeles, CA",2022-06-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,72.90061234102686,60375.14896
"Los Angeles, CA",2022-06-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,73.62129062647197,53393.49153
"Los Angeles, CA",2022-06-27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,65.98210080075367,52327.24951
"Los Angeles, CA",2022-06-28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,66.1262364578427,70025.91847
